time,tmax_c,tmin_c,tmean_c,precip_mm,wind_speed_max,wind_gusts_max,rad_solar,sunshine_sec,humidade_relativa,nebulosidade_media,sunrise,sunset,date,zone,latitude,longitude,HDD18,CDD22,amp_termica,day_length_hours,dow,is_weekend,month,year,is_holiday,is_dst,consumo_gwh
2023-05-27,23.4,13.5,18.3,3.6,10.7,25.6,19.13,31368.97,79,73,2023-05-27 06:09:00,2023-05-27 20:52:00,2023-05-27,COIMBRA,40.206,-8.419,0.0,0.0,9.9,14.72,5,1,5,2023,0,True,118.0
2023-05-28,18.1,15.5,16.4,9.9,15.3,29.9,6.69,0.0,91,100,2023-05-28 06:08:00,2023-05-28 20:53:00,2023-05-28,COIMBRA,40.206,-8.419,1.6,0.0,2.6,14.75,6,1,5,2023,0,True,112.0
2023-05-29,17.4,15.2,16.0,18.1,17.0,32.8,7.16,1867.44,93,100,2023-05-29 06:08:00,2023-05-29 20:54:00,2023-05-29,COIMBRA,40.206,-8.419,2.0,0.0,2.2,14.77,0,0,5,2023,0,True,134.0
2023-05-30,20.3,15.1,17.1,2.0,17.7,34.6,15.89,28486.97,87,98,2023-05-30 06:07:00,2023-05-30 20:55:00,2023-05-30,COIMBRA,40.206,-8.419,0.9,0.0,5.2,14.8,1,0,5,2023,0,True,137.0
2023-05-31,21.9,13.7,17.4,1.3,15.5,31.3,20.78,41572.44,83,67,2023-05-31 06:07:00,2023-05-31 20:56:00,2023-05-31,COIMBRA,40.206,-8.419,0.6,0.0,8.2,14.82,2,0,5,2023,0,True,137.0
2023-06-01,23.7,11.5,17.3,0.6,15.6,32.0,24.06,43209.21,85,77,2023-06-01 06:06:00,2023-06-01 20:56:00,2023-06-01,COIMBRA,40.206,-8.419,0.7,0.0,12.2,14.83,3,0,6,2023,0,True,136.0
2023-06-02,24.9,14.8,18.6,8.1,7.6,20.5,22.37,35451.83,83,82,2023-06-02 06:06:00,2023-06-02 20:57:00,2023-06-02,COIMBRA,40.206,-8.419,0.0,0.0,10.1,14.85,4,0,6,2023,0,True,135.0
2023-06-03,25.0,12.8,18.4,5.9,10.5,24.5,22.6,41654.67,84,58,2023-06-03 06:05:00,2023-06-03 20:58:00,2023-06-03,COIMBRA,40.206,-8.419,0.0,0.0,12.2,14.88,5,1,6,2023,0,True,118.0
2023-06-04,24.7,14.0,18.4,1.4,16.9,34.6,24.21,37754.59,85,60,2023-06-04 06:05:00,2023-06-04 20:58:00,2023-06-04,COIMBRA,40.206,-8.419,0.0,0.0,10.7,14.88,6,1,6,2023,0,True,110.0
2023-06-05,26.1,14.2,19.5,0.1,13.2,32.4,25.29,37533.86,82,68,2023-06-05 06:05:00,2023-06-05 20:59:00,2023-06-05,COIMBRA,40.206,-8.419,0.0,0.0,11.9,14.9,0,0,6,2023,0,True,133.0
2023-06-06,29.6,15.7,22.6,0.1,20.9,44.3,22.17,37209.84,68,92,2023-06-06 06:04:00,2023-06-06 21:00:00,2023-06-06,COIMBRA,40.206,-8.419,0.0,0.6,13.9,14.93,1,0,6,2023,0,True,141.0
2023-06-07,25.3,18.3,21.4,5.0,26.8,50.0,18.54,34138.59,77,71,2023-06-07 06:04:00,2023-06-07 21:00:00,2023-06-07,COIMBRA,40.206,-8.419,0.0,0.0,7.0,14.93,2,0,6,2023,0,True,140.0
2023-06-08,23.8,17.9,20.3,25.2,28.4,56.5,19.99,43589.71,79,63,2023-06-08 06:04:00,2023-06-08 21:01:00,2023-06-08,COIMBRA,40.206,-8.419,0.0,0.0,5.9,14.95,3,0,6,2023,0,True,118.0
2023-06-09,22.9,16.5,19.3,9.7,22.9,45.7,19.01,32625.34,83,90,2023-06-09 06:04:00,2023-06-09 21:01:00,2023-06-09,COIMBRA,40.206,-8.419,0.0,0.0,6.4,14.95,4,0,6,2023,0,True,125.0
2023-06-10,22.7,16.2,19.2,2.7,12.6,26.6,24.01,47699.36,80,68,2023-06-10 06:04:00,2023-06-10 21:02:00,2023-06-10,COIMBRA,40.206,-8.419,0.0,0.0,6.5,14.97,5,1,6,2023,0,True,113.0
2023-06-11,23.5,13.2,18.4,0.9,15.1,31.0,21.74,43443.5,80,64,2023-06-11 06:03:00,2023-06-11 21:02:00,2023-06-11,COIMBRA,40.206,-8.419,0.0,0.0,10.3,14.98,6,1,6,2023,0,True,109.0
2023-06-12,24.7,14.6,19.1,4.2,13.7,29.9,21.76,38888.42,80,68,2023-06-12 06:03:00,2023-06-12 21:03:00,2023-06-12,COIMBRA,40.206,-8.419,0.0,0.0,10.1,15.0,0,0,6,2023,0,True,132.0
2023-06-13,21.5,16.1,18.4,6.1,24.0,45.0,21.83,40084.65,83,64,2023-06-13 06:03:00,2023-06-13 21:03:00,2023-06-13,COIMBRA,40.206,-8.419,0.0,0.0,5.4,15.0,1,0,6,2023,0,True,135.0
2023-06-14,25.7,15.6,19.7,0.3,18.0,35.3,22.26,36948.72,81,66,2023-06-14 06:03:00,2023-06-14 21:04:00,2023-06-14,COIMBRA,40.206,-8.419,0.0,0.0,10.1,15.02,2,0,6,2023,0,True,138.0
2023-06-15,29.4,15.5,21.8,0.0,13.9,26.6,29.13,48653.09,79,52,2023-06-15 06:03:00,2023-06-15 21:04:00,2023-06-15,COIMBRA,40.206,-8.419,0.0,0.0,13.9,15.02,3,0,6,2023,0,True,142.0
2023-06-16,27.9,16.2,21.5,0.0,15.1,31.0,29.01,49102.47,78,75,2023-06-16 06:03:00,2023-06-16 21:05:00,2023-06-16,COIMBRA,40.206,-8.419,0.0,0.0,11.7,15.03,4,0,6,2023,0,True,145.0
2023-06-17,25.4,16.3,20.1,0.0,17.1,38.5,25.89,39707.39,82,75,2023-06-17 06:04:00,2023-06-17 21:05:00,2023-06-17,COIMBRA,40.206,-8.419,0.0,0.0,9.1,15.02,5,1,6,2023,0,True,124.0
2023-06-18,25.0,16.0,20.0,0.2,15.5,30.2,20.81,34200.73,78,94,2023-06-18 06:04:00,2023-06-18 21:05:00,2023-06-18,COIMBRA,40.206,-8.419,0.0,0.0,9.0,15.02,6,1,6,2023,0,True,115.0
2023-06-19,24.8,15.1,19.5,6.8,19.1,38.2,19.67,35220.7,81,82,2023-06-19 06:04:00,2023-06-19 21:06:00,2023-06-19,COIMBRA,40.206,-8.419,0.0,0.0,9.7,15.03,0,0,6,2023,0,True,139.0
2023-06-20,23.0,15.6,19.2,1.3,13.2,27.4,23.46,48831.71,76,74,2023-06-20 06:04:00,2023-06-20 21:06:00,2023-06-20,COIMBRA,40.206,-8.419,0.0,0.0,7.4,15.03,1,0,6,2023,0,True,139.0
2023-06-21,23.2,14.3,18.5,0.2,16.2,32.0,19.05,38260.24,78,77,2023-06-21 06:04:00,2023-06-21 21:06:00,2023-06-21,COIMBRA,40.206,-8.419,0.0,0.0,8.9,15.03,2,0,6,2023,0,True,139.0
2023-06-22,27.5,15.2,20.5,0.0,20.7,40.7,26.85,45626.91,78,54,2023-06-22 06:04:00,2023-06-22 21:06:00,2023-06-22,COIMBRA,40.206,-8.419,0.0,0.0,12.3,15.03,3,0,6,2023,0,True,141.0
2023-06-23,32.4,14.9,23.4,0.0,16.3,32.0,29.4,49516.03,72,14,2023-06-23 06:05:00,2023-06-23 21:07:00,2023-06-23,COIMBRA,40.206,-8.419,0.0,1.4,17.5,15.03,4,0,6,2023,0,True,143.0
2023-06-24,34.1,19.3,25.8,0.0,18.6,40.0,29.3,49860.1,65,5,2023-06-24 06:05:00,2023-06-24 21:07:00,2023-06-24,COIMBRA,40.206,-8.419,0.0,3.8,14.8,15.03,5,1,6,2023,0,True,126.0
2023-06-25,30.0,17.6,22.6,0.0,18.8,37.8,27.62,42470.3,76,43,2023-06-25 06:05:00,2023-06-25 21:07:00,2023-06-25,COIMBRA,40.206,-8.419,0.0,0.6,12.4,15.03,6,1,6,2023,0,True,121.0
2023-06-26,30.4,16.2,22.5,0.0,17.1,35.6,29.0,47072.97,76,36,2023-06-26 06:06:00,2023-06-26 21:07:00,2023-06-26,COIMBRA,40.206,-8.419,0.0,0.5,14.2,15.02,0,0,6,2023,0,True,147.0
2023-06-27,31.8,15.4,23.5,0.0,18.0,36.4,29.68,49531.77,74,20,2023-06-27 06:06:00,2023-06-27 21:07:00,2023-06-27,COIMBRA,40.206,-8.419,0.0,1.5,16.4,15.02,1,0,6,2023,0,True,152.0
2023-06-28,30.9,16.6,22.8,0.0,19.6,39.6,29.41,49530.43,74,8,2023-06-28 06:06:00,2023-06-28 21:07:00,2023-06-28,COIMBRA,40.206,-8.419,0.0,0.8,14.3,15.02,2,0,6,2023,0,True,153.0
2023-06-29,25.8,15.0,20.8,0.0,29.8,57.2,29.1,47248.09,71,12,2023-06-29 06:07:00,2023-06-29 21:07:00,2023-06-29,COIMBRA,40.206,-8.419,0.0,0.0,10.8,15.0,3,0,6,2023,0,True,147.0
2023-06-30,28.8,15.1,21.5,0.0,27.0,51.1,29.75,49733.39,59,0,2023-06-30 06:07:00,2023-06-30 21:07:00,2023-06-30,COIMBRA,40.206,-8.419,0.0,0.0,13.7,15.0,4,0,6,2023,0,True,144.0
2023-07-01,31.4,14.6,22.9,0.0,20.9,41.0,29.25,49618.97,65,0,2023-07-01 06:08:00,2023-07-01 21:07:00,2023-07-01,COIMBRA,40.206,-8.419,0.0,0.9,16.8,14.98,5,1,7,2023,0,True,127.0
2023-07-02,32.9,16.7,24.0,0.0,14.7,30.2,29.35,49505.38,68,0,2023-07-02 06:08:00,2023-07-02 21:07:00,2023-07-02,COIMBRA,40.206,-8.419,0.0,2.0,16.2,14.98,6,1,7,2023,0,True,122.0
2023-07-03,28.2,15.3,21.1,0.0,18.6,38.5,29.57,49493.9,75,17,2023-07-03 06:09:00,2023-07-03 21:06:00,2023-07-03,COIMBRA,40.206,-8.419,0.0,0.0,12.9,14.95,0,0,7,2023,0,True,144.0
2023-07-04,25.7,16.7,20.2,0.0,21.2,41.4,26.98,38203.93,75,47,2023-07-04 06:09:00,2023-07-04 21:06:00,2023-07-04,COIMBRA,40.206,-8.419,0.0,0.0,9.0,14.95,1,0,7,2023,0,True,147.0
2023-07-05,27.3,16.2,20.5,0.0,21.7,42.8,26.19,38310.75,75,55,2023-07-05 06:10:00,2023-07-05 21:06:00,2023-07-05,COIMBRA,40.206,-8.419,0.0,0.0,11.1,14.93,2,0,7,2023,0,True,146.0
2023-07-06,26.8,16.4,20.4,0.0,19.4,40.0,26.72,39935.86,72,63,2023-07-06 06:10:00,2023-07-06 21:06:00,2023-07-06,COIMBRA,40.206,-8.419,0.0,0.0,10.4,14.93,3,0,7,2023,0,True,144.0
2023-07-07,26.2,14.5,20.0,0.0,20.3,42.1,28.23,43083.71,75,48,2023-07-07 06:11:00,2023-07-07 21:05:00,2023-07-07,COIMBRA,40.206,-8.419,0.0,0.0,11.7,14.9,4,0,7,2023,0,True,143.0
2023-07-08,25.6,17.2,20.9,1.0,17.4,37.1,23.71,39322.97,75,57,2023-07-08 06:12:00,2023-07-08 21:05:00,2023-07-08,COIMBRA,40.206,-8.419,0.0,0.0,8.4,14.88,5,1,7,2023,0,True,125.0
2023-07-09,26.9,15.4,20.6,0.1,20.0,39.2,29.19,47386.89,70,24,2023-07-09 06:12:00,2023-07-09 21:05:00,2023-07-09,COIMBRA,40.206,-8.419,0.0,0.0,11.5,14.88,6,1,7,2023,0,True,114.0
2023-07-10,29.9,12.4,20.8,0.0,19.0,38.5,29.92,49177.5,68,0,2023-07-10 06:13:00,2023-07-10 21:04:00,2023-07-10,COIMBRA,40.206,-8.419,0.0,0.0,17.5,14.85,0,0,7,2023,0,True,137.0
2023-07-11,26.9,16.2,20.9,0.0,21.7,44.3,26.16,39178.86,76,53,2023-07-11 06:14:00,2023-07-11 21:04:00,2023-07-11,COIMBRA,40.206,-8.419,0.0,0.0,10.7,14.83,1,0,7,2023,0,True,143.0
2023-07-12,28.5,17.3,21.6,0.2,20.0,41.8,24.56,43811.46,74,79,2023-07-12 06:14:00,2023-07-12 21:04:00,2023-07-12,COIMBRA,40.206,-8.419,0.0,0.0,11.2,14.83,2,0,7,2023,0,True,145.0
2023-07-13,30.7,13.8,21.6,0.0,18.1,37.8,29.17,48858.68,63,29,2023-07-13 06:15:00,2023-07-13 21:03:00,2023-07-13,COIMBRA,40.206,-8.419,0.0,0.0,16.9,14.8,3,0,7,2023,0,True,144.0
2023-07-14,27.7,14.9,21.4,0.4,18.4,37.1,21.36,41468.77,72,56,2023-07-14 06:16:00,2023-07-14 21:03:00,2023-07-14,COIMBRA,40.206,-8.419,0.0,0.0,12.8,14.78,4,0,7,2023,0,True,146.0
2023-07-15,25.1,16.7,20.6,0.9,21.6,42.5,25.02,48779.33,70,40,2023-07-15 06:17:00,2023-07-15 21:02:00,2023-07-15,COIMBRA,40.206,-8.419,0.0,0.0,8.4,14.75,5,1,7,2023,0,True,124.0
2023-07-16,25.0,13.7,19.1,0.0,24.5,45.7,29.42,48850.28,59,24,2023-07-16 06:17:00,2023-07-16 21:01:00,2023-07-16,COIMBRA,40.206,-8.419,0.0,0.0,11.3,14.73,6,1,7,2023,0,True,111.0
2023-07-17,31.5,11.8,21.0,0.0,16.0,33.8,29.26,48816.47,64,0,2023-07-17 06:18:00,2023-07-17 21:01:00,2023-07-17,COIMBRA,40.206,-8.419,0.0,0.0,19.7,14.72,0,0,7,2023,0,True,137.0
2023-07-18,28.3,16.1,20.7,0.0,16.3,35.3,26.1,40830.85,76,44,2023-07-18 06:19:00,2023-07-18 21:00:00,2023-07-18,COIMBRA,40.206,-8.419,0.0,0.0,12.2,14.68,1,0,7,2023,0,True,143.0
2023-07-19,28.5,14.9,20.8,0.0,19.6,40.3,28.13,48641.22,77,48,2023-07-19 06:20:00,2023-07-19 21:00:00,2023-07-19,COIMBRA,40.206,-8.419,0.0,0.0,13.6,14.67,2,0,7,2023,0,True,143.0
2023-07-20,25.2,16.6,20.4,0.0,21.9,44.3,26.46,43477.9,73,43,2023-07-20 06:21:00,2023-07-20 20:59:00,2023-07-20,COIMBRA,40.206,-8.419,0.0,0.0,8.6,14.63,3,0,7,2023,0,True,142.0
2023-07-21,25.6,14.4,20.1,0.0,19.7,38.5,22.89,48036.86,74,25,2023-07-21 06:21:00,2023-07-21 20:58:00,2023-07-21,COIMBRA,40.206,-8.419,0.0,0.0,11.2,14.62,4,0,7,2023,0,True,141.0
2023-07-22,29.7,15.8,21.3,0.0,21.9,44.6,28.27,48147.39,71,20,2023-07-22 06:22:00,2023-07-22 20:57:00,2023-07-22,COIMBRA,40.206,-8.419,0.0,0.0,13.9,14.58,5,1,7,2023,0,True,121.0
2023-07-23,26.3,15.5,20.3,0.0,22.2,44.6,28.1,47288.88,70,27,2023-07-23 06:23:00,2023-07-23 20:57:00,2023-07-23,COIMBRA,40.206,-8.419,0.0,0.0,10.8,14.57,6,1,7,2023,0,True,113.0
2023-07-24,25.1,16.9,20.7,0.3,22.9,43.9,23.67,38648.17,72,58,2023-07-24 06:24:00,2023-07-24 20:56:00,2023-07-24,COIMBRA,40.206,-8.419,0.0,0.0,8.2,14.53,0,0,7,2023,0,True,137.0
2023-07-25,26.2,13.8,19.5,0.0,24.8,47.9,28.22,47866.38,69,1,2023-07-25 06:25:00,2023-07-25 20:55:00,2023-07-25,COIMBRA,40.206,-8.419,0.0,0.0,12.4,14.5,1,0,7,2023,0,True,138.0
2023-07-26,32.0,12.1,21.7,0.0,20.4,41.8,28.32,47738.69,66,0,2023-07-26 06:26:00,2023-07-26 20:54:00,2023-07-26,COIMBRA,40.206,-8.419,0.0,0.0,19.9,14.47,2,0,7,2023,0,True,141.0
2023-07-27,24.8,17.3,20.3,0.0,19.4,39.2,20.44,36353.82,73,63,2023-07-27 06:27:00,2023-07-27 20:53:00,2023-07-27,COIMBRA,40.206,-8.419,0.0,0.0,7.5,14.43,3,0,7,2023,0,True,143.0
2023-07-28,28.6,16.6,22.3,0.0,19.4,38.9,26.2,46953.86,71,42,2023-07-28 06:28:00,2023-07-28 20:52:00,2023-07-28,COIMBRA,40.206,-8.419,0.0,0.3,12.0,14.4,4,0,7,2023,0,True,141.0
2023-07-29,28.4,17.8,21.9,0.3,20.5,42.1,16.85,28805.29,80,52,2023-07-29 06:28:00,2023-07-29 20:51:00,2023-07-29,COIMBRA,40.206,-8.419,0.0,0.0,10.6,14.38,5,1,7,2023,0,True,126.0
2023-07-30,28.0,15.7,20.8,0.0,22.3,45.0,27.55,44332.53,71,30,2023-07-30 06:29:00,2023-07-30 20:50:00,2023-07-30,COIMBRA,40.206,-8.419,0.0,0.0,12.3,14.35,6,1,7,2023,0,True,115.0
2023-07-31,27.5,14.1,20.4,0.0,23.9,46.8,27.12,47264.05,74,15,2023-07-31 06:30:00,2023-07-31 20:49:00,2023-07-31,COIMBRA,40.206,-8.419,0.0,0.0,13.4,14.32,0,0,7,2023,0,True,135.0
2023-08-01,27.6,17.7,22.6,0.2,20.7,41.8,19.03,42742.86,77,63,2023-08-01 06:31:00,2023-08-01 20:48:00,2023-08-01,COIMBRA,40.206,-8.419,0.0,0.6,9.9,14.28,1,0,8,2023,0,True,144.0
2023-08-02,26.7,16.9,21.4,1.6,21.2,40.7,11.25,15391.61,81,76,2023-08-02 06:32:00,2023-08-02 20:47:00,2023-08-02,COIMBRA,40.206,-8.419,0.0,0.0,9.8,14.25,2,0,8,2023,0,True,145.0
2023-08-03,25.4,14.6,19.6,0.0,29.5,55.4,27.69,46966.66,66,0,2023-08-03 06:33:00,2023-08-03 20:46:00,2023-08-03,COIMBRA,40.206,-8.419,0.0,0.0,10.8,14.22,3,0,8,2023,0,True,137.0
2023-08-04,30.7,13.3,21.4,0.0,23.4,45.7,27.72,46911.62,52,1,2023-08-04 06:34:00,2023-08-04 20:45:00,2023-08-04,COIMBRA,40.206,-8.419,0.0,0.0,17.4,14.18,4,0,8,2023,0,True,135.0
2023-08-05,33.6,14.4,24.1,0.0,19.5,38.2,27.22,46774.2,48,0,2023-08-05 06:35:00,2023-08-05 20:44:00,2023-08-05,COIMBRA,40.206,-8.419,0.0,2.1,19.2,14.15,5,1,8,2023,0,True,125.0
2023-08-06,36.8,15.2,26.3,0.0,18.1,36.7,26.93,46644.0,55,0,2023-08-06 06:36:00,2023-08-06 20:43:00,2023-08-06,COIMBRA,40.206,-8.419,0.0,4.3,21.6,14.12,6,1,8,2023,0,True,122.0
2023-08-07,39.8,20.4,30.1,0.0,22.1,39.2,26.97,46593.84,35,0,2023-08-07 06:37:00,2023-08-07 20:41:00,2023-08-07,COIMBRA,40.206,-8.419,0.0,8.1,19.4,14.07,0,0,8,2023,0,True,143.0
2023-08-08,37.8,19.7,27.7,0.0,21.1,43.2,26.38,46444.34,50,0,2023-08-08 06:38:00,2023-08-08 20:40:00,2023-08-08,COIMBRA,40.206,-8.419,0.0,5.7,18.1,14.03,1,0,8,2023,0,True,146.0
2023-08-09,29.1,17.6,23.1,0.0,16.3,35.6,23.4,44754.88,74,21,2023-08-09 06:39:00,2023-08-09 20:39:00,2023-08-09,COIMBRA,40.206,-8.419,0.0,1.1,11.5,14.0,2,0,8,2023,0,True,142.0
2023-08-10,30.8,16.5,22.5,0.0,19.4,40.7,25.59,43359.05,74,36,2023-08-10 06:40:00,2023-08-10 20:38:00,2023-08-10,COIMBRA,40.206,-8.419,0.0,0.5,14.3,13.97,3,0,8,2023,0,True,138.0
2023-08-11,31.5,17.1,23.4,0.0,20.3,41.8,25.59,43200.0,75,42,2023-08-11 06:41:00,2023-08-11 20:37:00,2023-08-11,COIMBRA,40.206,-8.419,0.0,1.4,14.4,13.93,4,0,8,2023,0,True,140.0
2023-08-12,29.5,18.3,23.0,0.0,21.4,43.2,23.7,36000.0,71,44,2023-08-12 06:42:00,2023-08-12 20:35:00,2023-08-12,COIMBRA,40.206,-8.419,0.0,1.0,11.2,13.88,5,1,8,2023,0,True,125.0
2023-08-13,26.7,16.7,20.7,0.0,21.5,43.2,25.07,41381.59,71,44,2023-08-13 06:43:00,2023-08-13 20:34:00,2023-08-13,COIMBRA,40.206,-8.419,0.0,0.0,10.0,13.85,6,1,8,2023,0,True,114.0
2023-08-14,27.8,15.1,20.7,0.0,20.8,42.8,25.59,45607.04,71,21,2023-08-14 06:44:00,2023-08-14 20:33:00,2023-08-14,COIMBRA,40.206,-8.419,0.0,0.0,12.7,13.82,0,0,8,2023,0,True,122.0
2023-08-15,28.1,16.3,21.2,0.0,21.5,44.3,23.65,44159.65,74,62,2023-08-15 06:45:00,2023-08-15 20:31:00,2023-08-15,COIMBRA,40.206,-8.419,0.0,0.0,11.8,13.77,1,0,8,2023,0,True,115.0
2023-08-16,27.7,16.3,20.7,0.0,19.9,41.0,24.18,40695.61,76,47,2023-08-16 06:45:00,2023-08-16 20:30:00,2023-08-16,COIMBRA,40.206,-8.419,0.0,0.0,11.4,13.75,2,0,8,2023,0,True,125.0
2023-08-17,28.1,16.9,21.6,0.0,18.5,39.2,22.93,37392.93,75,67,2023-08-17 06:46:00,2023-08-17 20:28:00,2023-08-17,COIMBRA,40.206,-8.419,0.0,0.0,11.2,13.7,3,0,8,2023,0,True,129.0
2023-08-18,30.4,18.2,23.4,0.0,20.3,42.1,20.61,36375.17,74,72,2023-08-18 06:47:00,2023-08-18 20:27:00,2023-08-18,COIMBRA,40.206,-8.419,0.0,1.4,12.2,13.67,4,0,8,2023,0,True,130.0
2023-08-19,30.1,20.4,24.8,0.0,16.7,33.5,17.87,37917.78,76,96,2023-08-19 06:48:00,2023-08-19 20:26:00,2023-08-19,COIMBRA,40.206,-8.419,0.0,2.8,9.7,13.63,5,1,8,2023,0,True,123.0
2023-08-20,30.6,20.5,24.5,0.0,16.4,35.6,22.72,39167.71,73,69,2023-08-20 06:49:00,2023-08-20 20:24:00,2023-08-20,COIMBRA,40.206,-8.419,0.0,2.5,10.1,13.58,6,1,8,2023,0,True,118.0
2023-08-21,35.5,15.6,24.6,0.0,18.4,36.4,24.4,45488.93,66,6,2023-08-21 06:50:00,2023-08-21 20:23:00,2023-08-21,COIMBRA,40.206,-8.419,0.0,2.6,19.9,13.55,0,0,8,2023,0,True,136.0
2023-08-22,39.7,18.1,27.8,0.0,21.3,44.6,23.35,44871.27,59,37,2023-08-22 06:51:00,2023-08-22 20:21:00,2023-08-22,COIMBRA,40.206,-8.419,0.0,5.8,21.6,13.5,1,0,8,2023,0,True,144.0
2023-08-23,37.6,18.8,26.6,0.0,18.6,38.5,23.48,44920.47,62,11,2023-08-23 06:52:00,2023-08-23 20:20:00,2023-08-23,COIMBRA,40.206,-8.419,0.0,4.6,18.8,13.47,2,0,8,2023,0,True,146.0
2023-08-24,30.2,18.4,23.1,0.0,16.1,34.2,23.29,41587.12,74,28,2023-08-24 06:53:00,2023-08-24 20:18:00,2023-08-24,COIMBRA,40.206,-8.419,0.0,1.1,11.8,13.42,3,0,8,2023,0,True,143.0
2023-08-25,28.7,15.0,21.1,0.6,18.5,38.5,23.06,43296.24,74,59,2023-08-25 06:54:00,2023-08-25 20:17:00,2023-08-25,COIMBRA,40.206,-8.419,0.0,0.0,13.7,13.38,4,0,8,2023,0,True,140.0
2023-08-26,24.9,15.3,19.6,0.0,29.1,55.4,23.37,40606.36,71,38,2023-08-26 06:55:00,2023-08-26 20:15:00,2023-08-26,COIMBRA,40.206,-8.419,0.0,0.0,9.6,13.33,5,1,8,2023,0,True,122.0
2023-08-27,25.1,13.6,19.1,0.0,30.8,57.2,23.8,44648.62,64,28,2023-08-27 06:56:00,2023-08-27 20:14:00,2023-08-27,COIMBRA,40.206,-8.419,0.0,0.0,11.5,13.3,6,1,8,2023,0,True,113.0
2023-08-28,26.8,12.4,19.3,0.0,27.5,51.8,23.72,44505.13,70,4,2023-08-28 06:57:00,2023-08-28 20:12:00,2023-08-28,COIMBRA,40.206,-8.419,0.0,0.0,14.4,13.25,0,0,8,2023,0,True,130.0
2023-08-29,26.7,15.8,20.2,0.0,28.2,52.6,22.98,43489.99,73,26,2023-08-29 06:58:00,2023-08-29 20:11:00,2023-08-29,COIMBRA,40.206,-8.419,0.0,0.0,10.9,13.22,1,0,8,2023,0,True,135.0
2023-08-30,28.4,13.5,20.4,0.0,21.9,44.6,23.41,43921.91,70,52,2023-08-30 06:59:00,2023-08-30 20:09:00,2023-08-30,COIMBRA,40.206,-8.419,0.0,0.0,14.9,13.17,2,0,8,2023,0,True,135.0
2023-08-31,29.6,14.0,20.2,0.0,19.0,38.9,23.35,44067.13,73,31,2023-08-31 07:00:00,2023-08-31 20:08:00,2023-08-31,COIMBRA,40.206,-8.419,0.0,0.0,15.6,13.13,3,0,8,2023,0,True,137.0
2023-09-01,26.3,16.1,20.2,0.1,19.1,39.2,17.99,29042.2,77,91,2023-09-01 07:01:00,2023-09-01 20:06:00,2023-09-01,COIMBRA,40.206,-8.419,0.0,0.0,10.2,13.08,4,0,9,2023,0,True,136.0
2023-09-02,24.5,16.9,20.1,3.6,14.5,28.8,14.03,27627.98,77,98,2023-09-02 07:02:00,2023-09-02 20:04:00,2023-09-02,COIMBRA,40.206,-8.419,0.0,0.0,7.6,13.03,5,1,9,2023,0,True,121.0
2023-09-03,25.7,16.8,20.9,1.8,14.3,28.8,16.07,35714.59,69,75,2023-09-03 07:03:00,2023-09-03 20:03:00,2023-09-03,COIMBRA,40.206,-8.419,0.0,0.0,8.9,13.0,6,1,9,2023,0,True,115.0
2023-09-04,24.0,16.6,20.3,3.5,28.8,58.0,9.86,20287.84,68,71,2023-09-04 07:04:00,2023-09-04 20:01:00,2023-09-04,COIMBRA,40.206,-8.419,0.0,0.0,7.4,12.95,0,0,9,2023,0,True,137.0
2023-09-05,26.0,19.4,21.9,2.3,26.4,47.9,16.02,35816.17,73,81,2023-09-05 07:05:00,2023-09-05 20:00:00,2023-09-05,COIMBRA,40.206,-8.419,0.0,0.0,6.6,12.92,1,0,9,2023,0,True,141.0
2023-09-06,29.0,15.3,22.0,0.0,17.0,35.6,18.94,34125.4,71,66,2023-09-06 07:06:00,2023-09-06 19:58:00,2023-09-06,COIMBRA,40.206,-8.419,0.0,0.0,13.7,12.87,2,0,9,2023,0,True,141.0
2023-09-07,29.2,17.5,22.6,0.6,17.9,36.4,19.83,38250.95,72,60,2023-09-07 07:06:00,2023-09-07 19:56:00,2023-09-07,COIMBRA,40.206,-8.419,0.0,0.6,11.7,12.83,3,0,9,2023,0,True,142.0
2023-09-08,29.9,16.1,22.3,1.6,18.0,36.4,18.82,40159.44,75,56,2023-09-08 07:07:00,2023-09-08 19:55:00,2023-09-08,COIMBRA,40.206,-8.419,0.0,0.3,13.8,12.8,4,0,9,2023,0,True,144.0
2023-09-09,25.3,17.2,20.6,7.3,21.3,42.5,13.9,34435.7,81,60,2023-09-09 07:08:00,2023-09-09 19:53:00,2023-09-09,COIMBRA,40.206,-8.419,0.0,0.0,8.1,12.75,5,1,9,2023,0,True,123.0
2023-09-10,26.1,16.3,19.7,7.8,13.8,33.5,13.09,29716.52,84,90,2023-09-10 07:09:00,2023-09-10 19:51:00,2023-09-10,COIMBRA,40.206,-8.419,0.0,0.0,9.8,12.7,6,1,9,2023,0,True,116.0
2023-09-11,22.6,17.1,19.3,3.2,12.6,26.6,12.94,30954.75,87,65,2023-09-11 07:10:00,2023-09-11 19:50:00,2023-09-11,COIMBRA,40.206,-8.419,0.0,0.0,5.5,12.67,0,0,9,2023,0,True,137.0
2023-09-12,24.8,15.8,19.3,0.2,15.8,30.2,16.79,33583.84,85,69,2023-09-12 07:11:00,2023-09-12 19:48:00,2023-09-12,COIMBRA,40.206,-8.419,0.0,0.0,9.0,12.62,1,0,9,2023,0,True,140.0
