date,tmean_c_mean,tmean_c_min,tmean_c_max,tmean_c_std,tmax_c_mean,tmin_c_mean,hdd18_mean,cdd22_mean,amp_termica_mean,precip_mm_mean,rad_solar_mean,sunshine_h_mean,humidade_relativa_mean,nebulosidade_media_mean,wind_speed_max_mean,wind_gusts_max_mean,day_length_h_mean,n_zones,consumo_gwh,dow,is_weekend,month,year
2023-12-07,21.47,19.0,29.5,2.2317971160808803,26.67,17.422,0.0,0.648,9.248,0.138,26.3314,12.794402944444444,73.68,56.48,21.894000000000002,44.098,14.790799999999999,50,145.0,3,0,12,2023
2023-12-08,23.268,19.9,32.3,2.5988568915692802,28.482,19.082,0.0,1.58,9.4,0.004,25.3806,12.153022333333332,69.78,29.96,23.174,46.14,13.8758,50,125.0,4,0,12,2023
2023-12-09,19.522000000000002,17.7,22.1,1.1366420289787005,23.976,16.06,0.006,0.002,7.916,0.858,17.9536,10.492325166666667,84.94,42.54,15.13,30.08,12.6094,50,140.0,5,1,12,2023
2023-12-10,21.8,18.5,23.9,1.0621503025966348,29.268,16.33,0.0,0.322,12.937999999999999,0.0,15.4916,10.285640944444445,57.64,29.84,16.314,33.152,11.313799999999999,50,143.0,6,1,12,2023
2023-12-11,17.816,16.0,19.4,0.9076455300188868,20.372,15.584000000000001,0.478,0.0,4.788,3.9019999999999997,7.5302,6.0114368888888885,92.68,75.98,18.858,35.568000000000005,10.0908,50,124.0,0,0,12,2023
2023-12-12,15.542,12.8,17.6,1.5011682525449908,17.514,13.224,2.458,0.0,4.29,12.616,4.1322,3.527666,93.0,95.74,23.338,44.70399999999999,9.3872,50,161.0,1,0,12,2023
2024-01-01,9.956,5.9,14.3,1.6018051041986145,14.03,6.114,8.044,0.0,7.916,0.026000000000000002,8.1264,7.4919577777777775,81.18,65.28,13.592,25.218000000000004,9.396,50,124.0,0,0,1,2024
2024-01-02,13.048,10.4,14.6,0.9916467442119308,19.322,8.97,4.952,0.0,10.352,0.0,12.0472,9.116751111111112,77.9,20.6,13.628,25.664,10.1626,50,152.0,1,0,1,2024
2024-01-03,10.934000000000001,7.1,12.8,1.6542598073471046,13.767999999999999,8.168,7.066,0.0,5.6,5.5,9.3994,6.275325166666667,77.36,70.88,22.208000000000002,42.396,11.328,50,163.0,2,0,1,2024
2024-01-04,11.802,7.8,14.4,1.7513248629281217,14.922,8.852,6.1979999999999995,0.0,6.07,12.698,18.0232,10.741326888888889,73.52,64.0,23.758000000000003,48.586000000000006,12.6878,50,135.0,3,0,1,2024
2024-01-05,11.424000000000001,7.7,15.7,2.0257082409742573,14.24,8.832,6.5760000000000005,0.0,5.4079999999999995,6.712,21.727199999999996,11.825129333333335,72.94,46.44,24.152,49.312,13.919,50,121.0,4,0,1,2024
2024-01-06,22.634,17.9,26.0,1.3857304859141395,27.916,17.7,0.002,0.882,10.216000000000001,0.0,29.7496,13.551621888888887,48.96,1.96,21.785999999999998,42.522,14.8224,50,122.0,5,1,1,2024
2024-01-07,19.625999999999998,16.6,21.4,1.090929205133058,25.41,14.36,0.044,0.0,11.05,0.016,28.128200000000003,13.410685,79.48,24.2,18.605999999999998,36.525999999999996,14.9472,50,135.0,6,1,1,2024
2024-01-08,21.311999999999998,19.1,28.2,1.7966681180815256,25.761999999999997,18.35,0.0,0.408,7.412000000000001,0.034,24.297399999999996,11.403552666666666,75.94,49.86,22.0,43.72,14.235999999999999,50,146.0,0,0,1,2024
2024-01-09,20.476,18.3,25.3,1.4990554849433617,25.101999999999997,17.555999999999997,0.0,0.15,7.546,0.028000000000000004,19.776600000000002,9.641243555555555,76.96,66.14,21.465999999999998,43.056000000000004,13.0446,50,118.0,1,0,1,2024
2024-01-10,19.637999999999998,17.4,24.3,1.6733066371830418,22.784000000000002,17.294,0.042,0.10400000000000001,5.49,3.4739999999999998,9.7724,5.044678444444444,87.52,87.4,16.992,33.92,11.755999999999998,50,148.0,2,0,1,2024
2024-01-11,15.91,14.5,17.0,0.6484675813652001,19.4,13.548,2.09,0.0,5.852,3.7260000000000004,8.3506,7.034038444444445,87.32,73.68,14.136,28.65,10.4634,50,128.0,3,0,1,2024
2024-01-12,16.434,13.7,18.2,1.0213256691423058,19.998,13.508,1.57,0.0,6.49,1.328,5.115,3.770842611111111,74.52,90.62,16.612000000000002,34.176,9.5458,50,126.0,4,0,1,2024
2024-02-01,14.475999999999999,10.5,16.4,1.3734449462603744,16.715999999999998,10.113999999999999,3.5239999999999996,0.0,6.602,12.328,3.6439999999999997,2.5311197222222224,89.18,97.1,29.436,54.952,9.406799999999999,50,154.0,3,0,2,2024
2024-02-02,12.88,9.6,14.7,1.1616315057289215,18.72,8.664,5.12,0.0,10.056000000000001,0.0,12.1186,9.20596511111111,74.3,18.38,14.162,26.344,10.1966,50,150.0,4,0,2,2024
2024-02-03,10.752,7.0,13.5,1.7299569417786569,12.782,7.856,7.247999999999999,0.0,4.926,12.427999999999999,5.3515999999999995,2.8112290555555557,82.34,77.46,36.204,69.128,11.3698,50,148.0,5,1,2,2024
2024-02-04,13.482000000000001,10.3,15.5,1.3168747790406914,15.81,11.148,4.518,0.0,4.662,12.978,7.317,2.4548146666666666,83.88,89.9,36.635999999999996,69.782,12.728599999999998,50,159.0,6,1,2,2024
2024-02-05,11.835999999999999,8.1,14.1,1.652056232674411,15.652000000000001,8.24,6.164,0.0,7.412000000000001,3.4819999999999998,19.2882,11.515344055555556,73.88,58.32,19.924,40.058,13.956800000000001,50,139.0,0,0,2,2024
2024-02-06,21.596,17.5,24.5,1.2118395529280332,27.25,16.477999999999998,0.01,0.28,10.772,0.002,29.525,13.566248666666665,56.18,6.32,23.285999999999998,45.062,14.8402,50,115.0,1,0,2,2024
2024-02-07,22.924,18.5,26.7,1.6735103031334697,29.578000000000003,17.058,0.0,1.28,12.52,0.0,29.3688,13.729182833333335,70.48,3.0,19.972,38.402,14.9364,50,144.0,2,0,2,2024
2024-02-08,21.098000000000003,19.0,26.9,1.6480650373534838,26.281999999999996,17.542,0.0,0.298,8.74,0.002,26.6966,12.5628885,74.64,23.66,25.928,50.422,14.204600000000001,50,142.0,3,0,2,2024
2024-02-09,20.024,17.8,24.9,1.3807067104958102,23.788,17.082,0.004,0.102,6.706,0.632,16.123800000000003,8.489425166666667,77.8,63.0,27.478,52.474,13.0026,50,139.0,4,0,2,2024
2024-02-10,19.926,17.8,23.2,1.5129117756222035,21.584,18.664,0.006000000000000001,0.044000000000000004,2.92,9.134,6.1314,2.2032834444444442,93.66,98.84,23.078000000000003,42.492,11.7124,50,151.0,5,1,2,2024
2024-02-11,16.637999999999998,14.1,18.2,0.8738584390097586,21.57,13.206,1.3659999999999999,0.0,8.363999999999999,0.35800000000000004,11.9094,9.252462000000001,82.12,20.12,13.774000000000001,27.706,10.4254,50,122.0,6,1,2,2024
2024-02-12,13.872,11.5,17.4,1.2747212580459646,17.848,11.16,4.128,0.0,6.688,2.47,7.6548,8.135263166666668,87.08,43.98,13.975999999999999,28.822,9.524,50,146.0,0,0,2,2024
2024-03-01,14.194,11.4,16.3,1.414849815351439,15.854,11.148,3.8059999999999996,0.0,4.706,16.614,3.0195999999999996,0.6899920555555557,94.1,97.6,20.394000000000002,38.968,9.421,50,166.0,4,0,3,2024
2024-03-02,12.648,10.0,14.6,1.0552570051597743,18.16,8.832,5.352,0.0,9.328,0.0,12.1696,9.269520388888889,77.74,12.16,14.645999999999999,26.93,10.2314,50,131.0,5,1,3,2024
2024-03-03,10.526,5.7,13.3,2.115521839419585,13.956,6.926,7.474,0.0,7.03,3.5439999999999996,9.5794,6.658070555555555,77.68,64.22,22.044,42.3,11.4124,50,136.0,6,1,3,2024
2024-03-04,14.352,12.3,16.1,0.9152316535128343,18.042,11.786,3.648,0.0,6.256,1.41,18.895799999999998,10.336206333333331,87.44,81.4,19.938,39.77,12.774000000000001,50,149.0,0,0,3,2024
2024-03-05,13.488,10.5,15.4,1.3423464074340201,17.072,9.524,4.512,0.0,7.547999999999999,3.116,16.627,6.978668,78.42,67.12,23.396,45.428000000000004,13.9974,50,143.0,1,0,3,2024
2024-03-06,21.326,18.1,23.4,1.1861118094386363,26.55,16.448,0.0,0.172,10.102,0.004,28.6604,13.544531944444445,61.28,6.96,18.096,37.111999999999995,14.857999999999999,50,137.0,2,0,3,2024
2024-03-07,22.01,17.3,29.3,2.561428969803172,27.174,17.11,0.013999999999999999,0.988,10.064,0.0,29.6058,13.712364444444445,71.9,5.2,18.882,37.52,14.9246,50,145.0,3,0,3,2024
2024-03-08,21.901999999999997,19.0,25.9,1.6778861823187905,28.198,16.35,0.0,0.638,11.847999999999999,0.0,27.1556,13.005522666666666,72.38,11.62,22.378,43.778,14.1706,50,125.0,4,0,3,2024
2024-03-09,19.074,16.4,21.9,1.0315057351428798,24.281999999999996,14.732000000000001,0.062,0.0,9.55,0.0,22.242199999999997,11.94063561111111,65.46,10.08,27.09,51.726000000000006,12.9596,50,139.0,5,1,3,2024
2024-03-10,19.672,17.5,23.5,1.7004249168837724,22.432,17.984,0.044000000000000004,0.054000000000000006,4.448,1.14,9.450800000000001,5.234522777777778,90.42,92.38,16.316,32.686,11.667200000000001,50,149.0,6,1,3,2024
2024-03-11,17.055999999999997,13.8,18.5,0.9777441758810881,21.974,13.25,0.982,0.0,8.724,0.004,11.029200000000001,8.140632333333333,77.96,53.24,17.014,32.4,10.39,50,118.0,0,0,3,2024
2024-03-12,12.662,9.9,15.3,1.6818223837885633,15.408,10.31,5.337999999999999,0.0,5.098,0.828,6.1024,4.924391555555555,83.24,75.76,15.038,31.832000000000004,9.505,50,154.0,1,0,3,2024
2024-04-01,12.345999999999998,8.5,15.8,2.143638905016897,14.99,9.856,5.654,0.0,5.1339999999999995,10.552,5.4538,5.0428099444444445,89.9,80.64,19.704,37.878,9.4326,50,166.0,0,0,4,2024
2024-04-02,11.8,10.2,13.6,0.8939707341235439,17.636,7.452000000000001,6.2,0.0,10.184,0.0,11.717,8.842919555555556,81.92,53.16,10.83,19.616,10.2668,50,125.0,1,0,4,2024
2024-04-03,12.405999999999999,9.5,14.7,1.2683606646022274,15.004000000000001,9.328,5.593999999999999,0.0,5.676,6.632000000000001,14.242,8.41287238888889,80.84,63.88,24.874000000000002,48.18,11.4552,50,157.0,2,0,4,2024
2024-04-04,14.005999999999998,12.1,15.7,0.7195264882872198,18.192,10.312000000000001,3.9939999999999998,0.0,7.88,0.30400000000000005,20.6712,10.520546555555557,83.04,93.66,20.89,41.36600000000001,12.8148,50,147.0,3,0,4,2024
2024-04-05,15.265999999999998,12.5,17.0,1.0181235240402224,18.524,12.498,2.734,0.0,6.026,5.132000000000001,14.500599999999999,6.6484851111111105,85.94,80.94,25.802,50.192,14.0324,50,128.0,4,0,4,2024
2024-04-06,20.476,17.9,23.6,1.5312473240293152,25.45,15.62,0.002,0.124,9.83,0.0,28.176599999999997,13.034961722222222,67.86,38.6,14.578,31.938000000000002,14.8706,50,140.0,5,1,4,2024
2024-04-07,23.954,18.2,30.6,2.5722387612540873,31.824,16.918,0.0,2.3040000000000003,14.906,0.0,29.503,13.692420055555555,67.78,5.94,16.878,32.67,14.9104,50,149.0,6,1,4,2024
2024-04-08,23.276,19.1,28.1,2.1475719559824875,30.408,17.538,0.0,1.7280000000000002,12.87,0.0,27.2016,12.990318833333333,69.42,1.6,21.03,41.01,14.1352,50,119.0,0,0,4,2024
2024-04-09,20.464000000000002,17.1,23.4,1.3435803523665064,27.035999999999998,15.335999999999999,0.022000000000000002,0.08199999999999999,11.7,0.0,22.956599999999998,11.744380722222223,62.18,9.72,25.741999999999997,48.15,12.915,50,140.0,1,0,4,2024
2024-04-10,19.548,17.7,22.3,1.3572541307766226,22.698,17.58,0.025999999999999995,0.006,5.118,0.45799999999999996,10.367,6.194105222222222,89.66,87.84,13.76,28.06,11.626,50,147.0,2,0,4,2024
2024-04-11,17.477999999999998,14.9,19.0,0.8337987815793837,20.477999999999998,15.404000000000002,0.608,0.0,5.074,7.192,7.1738,5.587508111111111,81.22,88.88,20.38,39.452,10.3506,50,143.0,3,0,4,2024
2024-04-12,13.73,10.9,16.5,1.773299703021092,17.214,10.638,4.27,0.0,6.5760000000000005,0.428,8.0624,7.262984944444445,87.44,68.9,14.277999999999999,28.831999999999997,9.488999999999999,50,153.0,4,0,4,2024
2024-05-01,9.4,5.4,12.9,2.0017339422386287,12.08,7.064,8.6,0.0,5.016,2.094,7.8618,8.305650055555555,80.62,44.66,22.926,44.83,9.4488,50,167.0,2,0,5,2024
2024-05-02,12.308,10.5,14.1,1.0933640281073747,17.146,8.416,5.692,0.0,8.73,0.0,9.5502,7.125723611111112,83.62,99.7,8.18,16.436,10.3058,50,152.0,3,0,5,2024
2024-05-03,10.67,7.5,12.6,1.3046619704516784,14.83,7.0120000000000005,7.33,0.0,7.818,0.152,14.9602,10.36433811111111,78.18,36.5,12.012,24.414,11.5034,50,156.0,4,0,5,2024
2024-05-04,17.684,15.9,19.0,0.8145012246141556,23.748,12.672,0.508,0.0,11.075999999999999,0.062,21.336399999999998,10.272494222222221,66.92,99.66,29.084,53.464,12.8572,50,142.0,5,1,5,2024
2024-05-05,15.595999999999998,13.1,18.7,1.422983356421663,18.428,13.144,2.4179999999999997,0.0,5.284,11.794,12.7,5.7182187777777775,91.04,87.86,27.855999999999998,53.266000000000005,14.068,50,121.0,6,1,5,2024
2024-05-06,18.69,16.4,22.5,1.6631970688393847,23.465999999999998,14.904000000000002,0.364,0.01,8.562000000000001,0.002,25.5754,12.260022999999999,77.4,92.54,17.564,36.354,14.8882,50,141.0,0,0,5,2024
2024-05-07,22.281999999999996,17.7,28.8,2.3508305089122556,28.198,17.224,0.006,1.1320000000000001,10.974,0.0,29.2596,13.660900722222223,72.94,6.7,23.951999999999998,45.784,14.8972,50,149.0,1,0,5,2024
2024-05-08,22.182,19.0,29.4,2.2472377602337517,27.811999999999998,17.73,0.0,0.958,10.082,0.0,27.058200000000003,12.931986444444444,73.26,5.06,24.366,47.14,14.1024,50,138.0,2,0,5,2024
2024-05-09,19.078,16.0,26.0,1.9195333191339257,24.364,15.177999999999999,0.182,0.19400000000000003,9.186,0.0,20.718200000000003,11.396303,63.0,50.18,28.594,53.442,12.875399999999999,50,142.0,3,0,5,2024
2024-05-10,19.96,17.8,22.5,1.4074147670571784,22.33,18.38,0.006000000000000001,0.027999999999999997,3.95,4.478,8.0964,4.186495888888889,91.6,94.14,22.328000000000003,42.492,11.5856,50,130.0,4,0,5,2024
2024-05-11,17.798,15.1,19.1,0.9652090817167917,20.178,15.985999999999999,0.474,0.0,4.192,13.302,6.0084,4.6157889999999995,90.48,83.0,20.448,38.982,10.314,50,149.0,5,1,5,2024
2024-05-12,13.24,11.0,15.3,1.0680900367153567,17.26,10.14,4.76,0.0,7.12,0.118,6.0848,5.007864888888888,90.36,86.16,11.104000000000001,23.462,9.469199999999999,50,155.0,6,1,5,2024
2024-06-01,8.172,3.5,11.9,2.212675912527081,12.34,4.748,9.828,0.0,7.5920000000000005,0.008,7.984,7.554641222222221,82.16,71.34,11.244000000000002,21.278000000000002,9.462200000000001,50,150.0,5,1,6,2024
2024-06-02,12.065999999999999,10.0,15.0,1.3250506343809916,16.304000000000002,8.706,5.934,0.0,7.598,0.05,11.269400000000001,8.713851722222222,88.54,60.6,13.044,26.811999999999998,10.3444,50,156.0,6,1,6,2024
2024-06-03,10.624,7.8,12.9,1.1037154321209977,15.277999999999999,5.954,7.376,0.0,9.324,0.022000000000000002,14.779000000000002,9.208713388888889,73.72,81.62,17.862000000000002,33.461999999999996,11.548599999999999,50,157.0,0,0,6,2024
2024-06-04,15.568,13.6,18.3,1.1318109022126215,18.372,13.164000000000001,2.438,0.0,5.207999999999999,7.654,8.6104,0.7769863888888889,82.44,98.58,26.044,49.724,12.9024,50,129.0,1,0,6,2024
2024-06-05,14.425999999999998,11.3,18.8,2.0258341693318966,18.48,10.71,3.602,0.0,7.77,0.102,26.0614,12.779201777777779,77.06,27.42,20.88,41.476000000000006,14.1046,50,134.0,2,0,6,2024
2024-06-06,20.124000000000002,17.5,24.6,1.8478404383805127,26.624000000000002,14.466,0.042,0.174,12.158,0.10400000000000001,24.8462,10.869221333333332,72.72,92.42,17.634,36.764,14.9012,50,142.0,3,0,6,2024
2024-06-07,18.874000000000002,16.5,24.0,1.4558551733308795,22.7,15.592,0.166,0.07,7.108,0.094,26.402800000000003,12.272220444444445,71.4,33.2,28.598000000000003,55.568000000000005,14.8858,50,125.0,4,0,6,2024
2024-06-08,22.164,19.3,28.2,1.8693838338787852,27.516,18.026,0.0,0.81,9.49,0.022000000000000002,24.4306,11.94363561111111,78.02,43.36,23.482,46.244,14.067,50,142.0,5,1,6,2024
2024-06-09,16.608,13.9,22.4,1.785981694263661,20.568,12.592,1.632,0.008,7.976,0.408,19.6292,10.926388388888888,68.92,28.96,21.182,41.748000000000005,12.833599999999999,50,139.0,6,1,6,2024
2024-06-10,19.256,16.7,21.7,1.5540808688542482,21.134,17.764,0.168,0.0,3.37,24.564,6.8908000000000005,3.462234555555556,92.64,98.26,26.698,50.918,11.5404,50,125.0,0,0,6,2024
2024-06-11,18.266,16.5,19.3,0.6570217279667458,22.471999999999998,15.592,0.158,0.0,6.88,0.28400000000000003,10.5186,8.237590722222222,87.96,51.42,12.762,25.855999999999998,10.278999999999998,50,143.0,1,0,6,2024
2024-06-12,14.437999999999999,11.4,16.0,0.9077646912575291,17.708,12.094000000000001,3.562,0.0,5.614,0.188,6.8636,7.03132438888889,88.46,85.2,10.674000000000001,23.894000000000002,9.4552,50,156.0,2,0,6,2024
2024-07-01,7.167999999999999,4.1,10.6,1.4722521966742808,12.432,3.2260000000000004,10.832,0.0,9.206,0.0,9.4232,8.419236111111111,81.38,45.2,10.248,19.038,9.479199999999999,50,144.0,0,0,7,2024
2024-07-02,14.232000000000001,11.4,15.9,1.2157873068551937,17.004,11.198,3.7680000000000002,0.0,5.806,1.986,7.8562,5.659151777777778,88.72,93.16,24.892,47.61,10.3812,50,158.0,1,0,7,2024
2024-07-03,10.44,7.3,13.2,1.3761822375762627,12.18,8.142000000000001,7.56,0.0,4.038,21.978,11.2502,6.994790888888889,79.26,90.44,31.64,61.216,11.591199999999999,50,167.0,2,0,7,2024
2024-07-04,14.382,12.5,16.9,0.948186238487536,18.384,11.352,3.6180000000000003,0.0,7.032,2.8680000000000003,18.956,9.182517166666667,85.1,76.6,18.146,35.3,12.947000000000001,50,116.0,3,0,7,2024
2024-07-05,16.334,13.9,19.3,1.41155725266495,22.818,9.704,1.732,0.0,13.114,0.0,27.476799999999997,12.926831444444444,71.38,73.4,16.74,32.398,14.1378,50,136.0,4,0,7,2024
2024-07-06,22.334,18.8,25.2,1.6354004689609059,28.526,18.044,0.0,0.894,10.482000000000001,6.763999999999999,20.4478,9.91261511111111,74.12,87.24,19.142,43.422,14.914000000000001,50,145.0,5,1,7,2024
2024-07-07,17.322,15.5,21.6,1.287980542380599,22.158,13.126,0.948,0.0,9.032,0.0,29.7936,13.682499,65.26,8.74,23.055999999999997,45.402,14.8674,50,113.0,6,1,7,2024
2024-07-08,22.732,19.0,28.6,2.100771481224584,28.726,17.862000000000002,0.0,1.256,10.864,0.0,26.369,12.759330222222223,74.2,11.12,21.278000000000002,42.042,14.0294,50,144.0,0,0,7,2024
2024-07-09,17.224,14.6,19.7,1.3371550670993202,22.278000000000002,13.104000000000001,1.062,0.0,9.174,2.722,17.826,9.663194333333333,75.98,35.54,18.924,37.074,12.791199999999998,50,124.0,1,0,7,2024
2024-07-10,18.084,15.1,20.3,1.5705659970279535,20.27,16.07,0.644,0.0,4.2,23.061999999999998,12.164200000000001,9.083542222222222,87.52,67.18,26.794,51.86,11.499,50,141.0,2,0,7,2024
2024-07-11,17.555999999999997,14.4,19.0,0.9623864894635838,22.308000000000003,14.245999999999999,0.59,0.0,8.062000000000001,0.0,10.9152,8.880302777777779,79.52,91.8,15.624,29.754,10.241800000000001,50,144.0,3,0,7,2024
2024-07-12,13.812000000000001,10.3,15.8,1.315781757227642,16.314,10.57,4.188,0.0,5.744,1.264,8.3058,7.737642388888888,77.1,65.54,25.094,51.013999999999996,9.4398,50,138.0,4,0,7,2024
2024-08-01,7.278,3.6,12.1,1.761410612815415,10.304,4.2,10.722000000000001,0.0,6.104,7.451999999999999,2.4612,0.14371205555555555,85.42,92.2,15.395999999999999,27.45,9.4984,50,183.0,3,0,8,2024
2024-08-02,14.258,10.8,16.0,1.2616946815247163,15.165999999999999,13.194,3.742,0.0,1.972,34.656,1.4340000000000002,0.010181277777777777,84.78,100.0,40.08,77.69,10.4176,50,166.0,4,0,8,2024
2024-08-03,10.815999999999999,7.5,12.8,1.3668614428981576,13.277999999999999,7.888,7.184,0.0,5.39,25.004,9.7178,5.756922333333333,79.04,81.44,39.044000000000004,74.398,11.637599999999999,50,169.0,5,1,8,2024
2024-08-04,13.16,9.9,15.6,1.5386185163241441,15.224,9.726,4.84,0.0,5.497999999999999,14.558,18.4348,9.956182333333334,78.12,50.42,28.714000000000002,54.638000000000005,12.9894,50,141.0,6,1,8,2024
2024-08-05,20.184,16.9,22.3,1.4787418811342314,26.914,14.67,0.052000000000000005,0.012,12.244000000000002,0.0,28.148000000000003,12.959023111111112,54.92,69.12,19.714000000000002,37.176,14.1708,50,135.0,0,0,8,2024
2024-08-06,18.344,17.0,19.5,0.5942445040656631,20.238,16.346,0.11599999999999999,0.0,3.892,10.87,14.1556,6.882895888888888,85.5,82.58,17.034000000000002,34.13,14.9302,50,124.0,1,0,8,2024
2024-08-07,18.316,16.4,21.8,1.268996067924627,23.784000000000002,13.177999999999999,0.32800000000000007,0.0,10.606,1.258,28.19,11.960472388888888,71.54,39.98,17.736,37.664,14.8508,50,136.0,2,0,8,2024
2024-08-08,21.828000000000003,18.4,27.8,2.1569101104333943,27.24,17.296,0.0,0.7759999999999999,9.943999999999999,0.0,26.1544,12.754413166666666,74.86,17.42,19.9,40.292,13.9952,50,143.0,3,0,8,2024
2024-08-09,17.496,15.0,22.3,1.905733561693047,22.874000000000002,12.624,1.128,0.01,10.25,0.004,21.519000000000002,11.535202111111111,76.04,7.34,19.12,39.5,12.7468,50,115.0,4,0,8,2024
2024-08-10,17.868,14.3,20.1,1.6565811856017787,20.314,15.677999999999999,0.792,0.0,4.636,15.46,6.8042,3.2576347222222224,85.64,92.5,31.98,60.70399999999999,11.4544,50,148.0,5,1,8,2024
2024-08-11,17.164,14.7,19.4,1.0901713027720716,20.25,14.882,0.9420000000000001,0.0,5.367999999999999,0.85,8.5634,7.676709222222222,86.9,84.46,15.485999999999999,30.994,10.2068,50,145.0,6,1,8,2024
2024-08-12,10.632,6.0,12.8,1.554117637971161,13.83,8.363999999999999,7.367999999999999,0.0,5.466,0.0,8.5174,8.358323722222222,64.74,24.6,24.142,51.122,9.425,50,131.0,0,0,8,2024
2024-09-01,9.336,5.6,13.8,1.8651213234051047,11.932,7.348,8.664,0.0,4.584,3.88,4.1994,2.0956216111111114,89.06,95.52,14.29,27.195999999999998,9.515,50,185.0,6,1,9,2024
2024-09-02,13.248,10.1,15.9,1.5719791243356063,14.716,11.288,4.752,0.0,3.428,24.034000000000002,6.147,5.211680722222223,88.42,83.26,32.96,64.756,10.4572,50,161.0,0,0,9,2024
2024-09-03,9.582,5.1,13.0,1.921594788349574,11.59,7.502000000000001,8.418,0.0,4.088,18.562,11.6356,7.556940055555556,78.0,84.84,32.806,63.254,11.6798,50,150.0,1,0,9,2024
2024-09-04,11.758,8.8,15.0,1.5208872276351306,17.137999999999998,6.9879999999999995,6.242000000000001,0.0,10.15,0.0,24.4642,12.079697055555554,67.7,10.2,19.862000000000002,38.57,13.0306,50,141.0,2,0,9,2024
2024-09-05,19.98,17.5,22.0,0.9845749108635874,26.268,14.538,0.012,0.0,11.73,0.002,26.1772,12.0581385,57.2,64.86,16.305999999999997,32.098,14.206,50,137.0,3,0,9,2024
2024-09-06,18.33,16.4,20.3,0.7349163495366847,21.916,15.446,0.154,0.0,6.47,0.794,16.9228,7.4960181666666665,82.86,88.12,14.687999999999999,30.896,14.9388,50,114.0,4,0,9,2024
2024-09-07,19.296,16.7,23.3,1.2681273353947977,22.486,16.71,0.042,0.028000000000000004,5.776,4.8260000000000005,13.5844,5.176723833333333,86.6,79.44,20.73,41.924,14.836400000000001,50,147.0,5,1,9,2024
2024-09-08,23.396,19.2,27.8,2.387549337026294,30.564,17.534000000000002,0.0,1.86,13.03,0.0,25.619600000000002,12.286329055555555,72.82,20.48,15.902000000000001,32.698,13.9574,50,144.0,6,1,9,2024
2024-09-09,18.324,15.7,21.7,1.6170721842204796,24.18,14.204,0.528,0.0,9.976,0.0,21.6186,11.145070722222222,79.5,26.42,21.355999999999998,41.832,12.7028,50,137.0,0,0,9,2024
2024-09-10,18.506,15.7,20.9,1.4327666970457076,20.522,14.834000000000001,0.38,0.0,5.688,15.042,7.6418,4.860660333333334,87.32,74.78,44.352,84.4,11.409600000000001,50,144.0,1,0,9,2024
2024-09-11,15.357999999999999,13.3,18.2,1.2662156375658633,18.802,13.032,2.6460000000000004,0.0,5.77,0.008,10.901800000000001,8.642629222222222,86.54,59.66,12.995999999999999,25.311999999999998,10.17,50,127.0,2,0,9,2024
2024-09-12,9.19,4.4,11.6,1.6756661788247509,13.075999999999999,6.662000000000001,8.81,0.0,6.414,0.0,8.686399999999999,8.365196333333333,69.32,8.88,19.88,42.078,9.4102,50,160.0,3,0,9,2024
2024-10-01,10.677999999999999,8.0,13.5,1.3374190801384458,13.624,7.99,7.321999999999999,0.0,5.6339999999999995,2.1519999999999997,5.5252,4.199160611111111,91.08,80.6,11.652000000000001,23.3,9.5356,50,179.0,1,0,10,2024
2024-10-02,10.876,6.8,14.2,1.8573142778029286,12.975999999999999,8.517999999999999,7.124,0.0,4.458,6.016,10.8414,9.159901333333334,76.86,52.5,27.451999999999998,54.232,10.498800000000001,50,140.0,2,0,10,2024
2024-10-03,11.37,7.9,13.8,1.657050490036623,13.986,9.2,6.63,0.0,4.7860000000000005,10.716,13.862400000000001,10.139902222222222,79.14,58.06,29.244,56.1,11.7226,50,139.0,3,0,10,2024
2024-10-04,14.728,13.0,18.0,1.314757679232961,21.828000000000003,8.394,3.272,0.0,13.434000000000001,0.0,23.689,12.040504722222222,69.2,65.52,15.35,29.46,13.073599999999999,50,140.0,4,0,10,2024
2024-10-05,18.886,16.5,21.4,1.2347039635277035,24.944000000000003,13.732000000000001,0.154,0.0,11.212,0.018000000000000002,27.683000000000003,13.00367311111111,70.06,19.86,15.498,32.324,14.2392,50,136.0,5,1,10,2024
2024-10-06,19.162,16.7,20.6,0.8468163668610056,23.281999999999996,15.28,0.05600000000000001,0.0,8.002,0.69,23.6204,12.833152333333333,76.48,60.0,16.816,33.634,14.951600000000001,50,116.0,6,1,10,2024
2024-10-07,21.138,17.8,26.2,1.8457773098483519,25.311999999999998,18.386,0.004,0.442,6.926,0.848,22.557399999999998,10.512805888888888,84.22,64.96,18.105999999999998,36.098,14.8168,50,145.0,0,0,10,2024
2024-10-08,24.184,19.5,29.4,2.650788099984683,31.058000000000003,18.5,0.0,2.552,12.558,0.0,25.5958,12.795145999999999,71.2,11.14,14.38,30.748,13.922,50,131.0,1,0,10,2024
2024-10-09,18.48,16.5,22.5,1.2615183595289334,24.008000000000003,14.352,0.27399999999999997,0.016,9.656,0.0,21.1954,11.006870166666667,77.4,27.14,23.58,45.24400000000001,12.6632,50,141.0,2,0,10,2024
2024-10-10,16.232,13.7,18.8,1.3823139428996207,19.952,13.004000000000001,1.79,0.0,6.9479999999999995,0.9840000000000001,13.9092,10.131066055555555,84.44,54.1,10.82,23.866,11.3652,50,141.0,3,0,10,2024
